3,"键盘还是很不错的，性价比也很高，打起字来很丝滑，大键也没有那么肉
外观颜值：高
响应速度：快
舒适度：很舒服，很丝滑。",预定V98Pro Box冰淇淋轴Pro 海盐
4,"键盘的颜值很高，手感也很好，而且灯效也很多
响应速度：2.4g的延迟我反正是感觉不到
舒适度：冰淇淋轴用起来很舒服，在宿舍，这个轴的声音刚刚好",预售V98Pro Box冰淇淋轴Pro 海盐
5,"耐用度：还没用多久 毕竟首发买的嘛 
舒适度：太舒适了 手感很好，跟同事厚润过的声音一样
操作难度：好上手 ，接收器 个切换按钮都很方便
外观颜值：颜值没得说 海盐和黑加仑都好看，目前我们同事都算上已经买了三把了
响应速度：很快呀，蓝牙切换比我的鼠标要快",预售V98Pro Box冰淇淋轴Pro 黑加仑
6,"耐用度：pbt键帽  应该挺耐用的
舒适度：键帽做工感觉比之前的要好点 就是增补有点瑕疵 很滑 很舒服
操作难度：极地狐轴真的性价比非常高  声音表现真心不错 体验不错
外观颜值：很不错  蓝白配色真心不错",V98Pro 极地狐轴 限定款（预售年后发货） 
7,手感非常好，键帽也很稳，声音很小，键程短，适合办公打字，做工很不错，各种功能按键也很方便,预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"耐用度：拿到手很扎实的感觉，沉甸甸的很有质感
舒适度：按键手感非常舒服，做工细腻
操作难度：三模切换挺好用，满足不同环境使用
外观颜值：太好看了，美到天际，和我鼠标绝配
响应速度：不管打字还是游戏都挺爽的

总结：人生的第一把机械键盘，值这个价，vgn98Pro，yes！",预售V98Pro Box冰淇淋轴Pro 海盐
9,"耐用度：不错
舒适度：很好，声音很好听
操作难度：稍微比104键的键位紧一些，适应一下就可以了
外观颜值：完美
响应速度：快，没发现延迟
附加一条，驱动如果能看到电池电量就好了，希望后期更新！",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
10,性价比键盘，2022年最具性价比键盘，吊打各路神仙，配置拉满，消音夹心棉轴下垫，底壳硅胶安排，冰淇淋Pro轴手感优秀，说是努巴尼主题，感觉更像**配色，毒到我了，防尘罩厚实，最主要的是，送的小姐姐贴纸很可爱，加分?,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
1,键盘手感非常润，声音也好听，感觉很棒，让我爱上了打字，打游戏也完全没有问题，颜值也很高，98配列的该有的键都有，结构也紧凑，好长好用的一款键盘！！,预售V98Pro Box冰淇淋轴Pro 黑加仑
2,"舒适度：舒适度：键帽很舒服， 冰淇淋轴声音相对较轻
外观颜值：配色很清新，键盘高度也挺合适
响应速度：测试一遍，键位没问题
心心念念的键盘终于到了，上手非常不错，键盘性价比超高，399冰淇淋轴可以退烧了。",预售V98Pro Box冰淇淋轴Pro 海盐
3,运输保护做的不错，裹得很严实。键帽比较细腻，不会有明显磨砂感。typec槽口做的很大，其他typec数据线可以正常插入。冰激淋轴体验不错，打字键入非常舒适，玩游戏的话反馈感差一点。大键调的很好，稳定，手感一直。400出头的价格当之无愧的今年卷王产品。,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
4,"给力 到位
到手即用，耐用度:很好 舒适度:键盘润滑油很多，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 外观颜值:蓝紫配色，小清新，非常好看。rgb灯光很好看 响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手",预售V98Pro 蒸汽波轴Pro 海盐
5,"超出预期，质量很好，做工精细，满意。
凯华box冰淇淋Pro轴顶级顺滑度，键帽手感也很好，大健不肉，回弹轻快，线性轴，摁压起来就很丝滑，没有任何杂音，钢丝音。配色好看，定制的空格越看越耐看。配件齐全，还额外送3颗轴体。2.4G链接流畅，无线下灯光效果也很好，电池大，续航久。好评，好评！！！",预售V98Pro Box冰淇淋轴Pro 海盐
6,穷学生第一次买这么贵的 感觉非常不错 模热插拔 rgb 8000毫安的电池 gasket结构 消音配置拉满。拿在手里能感受到它的分量。搭载了凯华旗舰轴 冰淇凌pro轴 体，手感丝滑，触发快，声音小，适合游戏与办公使用，反应速度快2.4g和有线差不多，用起来顺手，键盘包装到位，快递速度也很快，完美符合心中预期，666.三模还可以给我的iPad用，不错,预售V98Pro Box冰淇淋轴Pro 黑加仑
7,键盘非常不错   非常软弹   大键的感觉给我也可以接受  毕竟三百块钱  要什么自行车呢 键盘颜值很高  非常抗打     打游戏爽歪歪,预售V98Pro 蒸汽波轴Pro 黑加仑
8,第一次买机械键盘，非常好用，超值！外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家??,预售V98Pro Box冰淇淋轴Pro 黑加仑
9,"耐用度：非常耐用，砸都砸不坏
舒适度：非常舒适，非常流畅
操作难度：高，非常好用
外观颜值：颜值100分
响应速度：非常快，回弹也非常好",预售V98Pro Box冰淇淋轴Pro 海盐
10,"舒适度：冰激凌轴真的很好用
响应速度：无线速度很快也很灵敏
外观颜值：灯光效果很好

是一把非常好的键盘，如果愿意耐心等待的话",预售V98Pro Box冰淇淋轴Pro 黑加仑
1,"新手小白的第一把键盘，性价比很高，非常推荐购买
耐用度：感觉很不错
舒适度：键盘润的很好，打字很舒适
操作难度：容易上手，声音很小，反馈很快，蓝牙连接很方便
外观颜值：很好看，小清新配色，rgb灯光很不错

性价比真的很高推荐购买",预售V98Pro Box冰淇淋轴Pro 海盐
2,"键盘手感还是很不错的，冰淇淋轴，属实是性价比拉满了，再说键盘颜值，海盐冰淇淋，很能打，一次很好的购买体验!!
耐用度：耐用度：可以 
舒适度：很好
外观颜值：耐看
响应速度：很快",预售V98Pro Box冰淇淋轴Pro 海盐
3,"舒适度：打起字来十分软弹舒适，买的是冰淇淋pro，消音处理也非常好

响应速度：很快，无线连接跟有线打字起来差不多

外观颜值：nice",预售V98Pro Box冰淇淋轴Pro 黑加仑
4,"在B站看各个up主强烈推荐买的，第一次买这么贵的键盘，不过看配置也是很顶。快递到手即用。
耐用度:很好 
舒适度:键盘润滑油很多，很好用 
操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 
外观颜值:蓝紫配色，小清新，非常好看。rgb灯光很好看 响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手
总结一个字:赞??",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,"预售V98Pro 蒸汽波Pro轴 黑加仑
打字：特别好用，耐用度：非常好 舒适度：键盘润滑很舒服，很好用 操作难度：键程短，反馈快，打字声音小。人体工学设计，非常好看。rgb灯光很好看响应速度：反应很快，2.4g与有线反应速度差不多，用起来很舒适",预售V98Pro 蒸汽波轴Pro 黑加仑
6,"特别好用。
耐用度：很好很好
舒适度：键盘很润滑很舒服
操作难度：键程短
外观颜值：蓝白配色，非常好看
响应速度：反应很快，2.4g与有线反应差不多",预售V98Pro Box冰淇淋轴Pro 海盐
7,"首先键盘是不错的，性价比很高，大键位手感一流，到手只有左shift肉一点，把卫星轴上多余的油擦掉就好了。
冰淇淋轴的手感很不错，非常顺滑，声音也比较小。mda高度打字用起来很舒服。f区偏移我这把好像已经没有了。
目前就两个小缺点，一个是供货（卖的太火了，产能跟不上，要等），指示灯有漏光据说之后会改。不在意上面这两点的可以直接冲。
外观颜值：挺高的很喜欢。

响应速度：没感受到延迟。",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"打字声音很清脆，好听好听。
打字：特别好用，
耐用度:非常好
舒适度：键盘润滑很舒服，很好用 
操作难度:键程短，反馈快，打字声音小。
人体工学设计，打字不累 
外观颜值：海盐蓝紫配色，小清新，非常好看。rgb灯光很好看
响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手。",预售V98Pro 蒸汽波轴Pro 海盐
9,"舒适度：这个大键出厂调的还行，冰淇淋轴打字还是很舒服的
操作难度：简单
外观颜值：实物比宣传图好看多了
响应速度：响应速度很快，感觉不出什么延迟",预售V98Pro Box冰淇淋轴Pro 海盐
10,黑加仑配色非常好看，冰激凌轴的手感也很好，声音小，rgb背光样式多，键盘很有质感，重量略高，不过有8000ma电池，续航很强。总之，这把键盘我很喜欢！,预售V98Pro Box冰淇淋轴Pro 黑加仑
1,真是 今年最卷王的机械键盘。虽然等发货等的有点长不过到手还是惊艳到了我，整体配置拉满，三模热插拔 大键无杂音，非常适合打游戏和码字。切换方式接收器收纳，都很方便，脚撑也很稳。键帽素质就不用说了，手感和配色都很漂亮。很喜欢，推荐给大家。,预售V98Pro 蒸汽波轴Pro 黑加仑
2,"可以。很好用 第一次用这么好用的。打字声音也可以
外观设计。也挺好看的。手感一级棒
响应速度：非常快
操作难度：易上手",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
3,"耐用度：键帽没有问题 8000毫安时电池测试中
舒适度：凯华轴冰激凌触发克跟我之前银轴一模一样，长时间使用也不会手酸
外观颜值：很好 看中键帽颜值
响应速度：测试了2.4 打永劫无间没有感觉到延迟问题
操作难度：更新一下驱动就很简单",预售V98Pro Box冰淇淋轴Pro 海盐
4,"虽然等了十几天，但键盘确实不错
打字:打字声音很清脆。
耐用度:需要时间检验。
舒适度:键盘润滑很舒服，很好用。
操作难度:键程短，反馈快，打字声音非常小。
人体工学设计，打字不累
外观颜值：整体协调，非常好看。rgb多色灯光。
响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手。",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,"舒适度：用起来很舒服
操作难度：很便捷
外观颜值：非常喜欢这种清新的配色和鼠标颜色很搭
响应速度：没有延迟，和有线的用起来没区别",预售V98Pro Box冰淇淋轴Pro 海盐
6,"使用手感超出预期的好 之前只买了v98 这次再买了pro
冰淇淋轴还是有东西的 打字非常舒滑舒适
而且mda的键帽高度 也很适合自己 
就是灯不够亮 不过小问题",预售V98Pro Box冰淇淋轴Pro 黑加仑
7,V98键盘采用98%配列、1000hz回报率的三模、4000毫安电池、凯华轴座、精润VGN V1卫星轴、接收器收纳槽、双层消音结构、单色背光，这个配置在这个价位段里绝对是见不到的，我们不仅要便宜，还要管饱！非常不错！,预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"特好用! ! !耐用度:爽!舒适度:键盘润滑很舒服，很好用操作难度:键程短，反应快，声音小。人体工学设计，打字不累外观颜值:黑加仑配色，沉稳,非常好看! rgb灯光很好看，可以自定义!响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手!!!强烈推荐!!!",预售V98Pro Box冰淇淋轴Pro 海盐
9,"外观颜值：配色清新，字母清晰
响应速度：响应速度：只试用了蓝牙和有线连接，响应很快
舒适度：打字手感很好，打字音舒适，空格键有点肉
操作难度：操作简单，小白易上手",预售V98Pro Box冰淇淋轴Pro 黑加仑
10,千呼万唤始出来，犹抱琵琶半遮面！半个月的等待是值得的。颜值很高，没有翻车、除了一些不影响使用的小问题外，这个价格很能打！手感很润，冰淇淋打字无声、自带麻将音，听起来很舒服！,预售V98Pro Box冰淇淋轴Pro 海盐
1,打字：特别好用，耐用度：非常好 舒适度：键盘润滑很舒服，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 外观颜值：海盐蓝紫配色，小清新，非常好看。rgb灯光很好看 响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手，希望国产键盘越来越好。,预售V98Pro Box冰淇淋轴Pro 海盐
2,性价比无敌，小白到手就能用，大键出厂就是调教好的，素质完全没毛病，手感好，声音好听，一开始听说是硬gasket还以为会按不动，实际用起来比想象中的软一些，入坑即退烧，非常满意,预售V98Pro Box冰淇淋轴Pro 海盐
3,键盘已经收到了，比想象的用着要舒服，灯光不错，配色也很不错，本来想买海盐的，拿到黑加仑后，也挺好看的，这个价格真的非常有竞争力了,预售V98Pro Box冰淇淋轴Pro 黑加仑
4,"虽然等了半个月，但是是真的香哇，轴体顺滑度很不错键程短，反馈快，打字声音小。人体工学设计，打字不累人，观颜值：白紫配色，非常好看。 rgb 灯光很好看，音乐律动yyds 响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手预售赠了个空格键帽，还
有3个轴，一个拆卸器还有一根 type - c usb 的数据线",预售V98Pro 蒸汽波轴Pro 黑加仑
5,"外观颜值：是我喜欢的配列，黑加仑也是一个非常棒的颜色！
响应速度：2.4g跟有线差不多，蓝牙略有延迟，倒也可以接受！
舒适度：比较适合码字，声音比较给力，相当舒服！

冰淇淋Pro轴手感有点像厚润的红轴，比原厂红轴舒服很多，值得推荐！",预售V98Pro Box冰淇淋轴Pro 黑加仑
6,"好用就完事了，请忽略电脑风扇声音
耐用度:很好很好非常好
舒适度:键盘润滑很舒服，很好用
操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累
外观颜值:蓝紫配色，小清新，非常好看。rgb灯光很好看
响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手",预售V98Pro Box冰淇淋轴Pro 海盐
7,"外观颜值：很好看，很耐看，灯光效果也很好，没有网上说的很暗
响应速度：无线感觉不到延迟，比较跟手
舒适度：手感在这个价位实属无敌了，空格稍微有点肉，不过问题不大，麻将音爱了",预定V98Pro Box冰淇淋轴Pro 黑加仑
8,"耐用度：耐用
舒适度：舒适，冰淇淋轴手感很好
操作难度：简单
外观颜值：好看，这个配色更好看一点
响应速度：很快",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
9,"键程短，反应快，灯光炫，大键反馈非常好，比我之前ikbc好用多了???

舒适度：十分舒适
操作难度：即插即用
外观颜值：外观美
响应速度：接收器反馈快，感觉不到延迟",预售V98Pro 蒸汽波轴Pro 海盐
10,快递包装非常严实、有气垫保护的很好、键盘到手即用大键、冰淇淋轴、确实很润、个人觉得比金粉轴、好一点、键帽也pbt热升华触摸质感很好、就是磨具、切割不是很好、还有喜欢rgb的玩家、太暗了这rgb跟没光一样、还不如关了剩电、要是挑毛病就是这两个、轴更键帽上、我还真挑不出毛病！这个价位、还是香的！想要磨具好、跟灯光的、还是等等再入手,预售V98Pro Box冰淇淋轴Pro努巴尼源限定
1,280元入手，物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠,预定V98Pro 蒸汽波轴Pro 海盐
2,"舒适度：打字很舒服，挺软的，冰淇淋轴很好用
外观颜值：黑加仑比想象中更好看，配色很不错，送的空格也很好看
响应速度：响应很快，三模都没有什么问题
总的来说很值，用起来了很舒服，作为一把客制化键盘很不错",预售V98Pro Box冰淇淋轴Pro 黑加仑
3,"耐用度：没用那么久呢，不知道

舒适度：打字很舒服，声音好听，手感不错，大键很肉，到手空格键是反装的


响应速度：很快，闪电?

外观颜值：好看，我喜欢，买
灯光亮度：和没有一样，太暗了",预定V98Pro Box冰淇淋轴Pro 海盐
4,"这个价位来说真的很不错哦，性价比挺高的，400多的键盘还要什么自行车，就是以后希望这个发货快点啊，大建也没那么肉，可以接受
外观颜值：很好看
耐用度：还好
操作难度：不高
舒适度：好啊",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
5,等了小半个月终于拿到了预售的键盘了，用起来感觉很顺滑，响应速度夜很快，没有卡顿感，手感感觉很好，键盘颜色也好看。做工还不错，没有翻车。,预售V98Pro Box冰淇淋轴Pro 海盐
6,"耐用度：很耐用，结实！
舒适度：冰淇淋pro轴打字不要太舒服，完美！
操作难度：很简单
外观颜值：很好看的一款配色
响应速度：速度很快，2.4G下?比有线


总之很实惠的一把键盘，完美符合心中的期待，rgb灯也很酷，送的防尘罩我也很喜欢，大爱，希望vgn还能做出更好的键盘?",预售V98Pro Box冰淇淋轴Pro 海盐
7,"舒适度：按键很顺滑 声音也不大 办公用很不错
外观颜值：自认为三款配色里最好看的一款了 rgb灯光不会很闪 比较低调
响应速度：很快 察觉不到延迟",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
8,送到的时候包装很结实，键盘的按键感觉可以，点下的反应灵活够快，触感灵敏，玩游戏也很流畅，按键反弹力足，按下去回弹的很快，比较轻松，放桌子上显得很高端大气上档次，可随心切换灯效！键盘手感非常好！朋友看到了说也想买一个，确实是ok，而且这个价格也不贵，又比较实用,预售V98Pro 蒸汽波轴Pro 海盐
9,键盘收到了，非常好，冰淇淋的感觉，按着手感非常棒。颜色也喜欢。推荐大家购买。真的是很好的键盘。没白等呀！,预售V98Pro Box冰淇淋轴Pro 黑加仑
10,灯光特很多也好看，按键反应很快，没有出现卡顿，用来打游戏手感非常顺滑，颜值很高。字符都很清楚，亮度可以调节，晚上看也能看得清楚。,预售V98Pro 蒸汽波轴Pro 黑加仑
1,键盘整体素质挺不错的，mda键帽很舒服，接触面积比较大，声音也可以，空格要换个键帽，颜值也不错，性价比挺高的，冰淇淋轴打字也很舒服。,预售V98Pro Box冰淇淋轴Pro 海盐
2,"终于到货了，11月1号19:54下的单，11月18号发的货，然后因为重庆疫情，25号才能拿到手，真的难。
外观颜值：真的很好看，没有瑕疵，物有所值。
操作难度：声音不响，空格对于我来说有些软，但这个因人而异。
舒适度：用来打字打游戏都很舒适。
响应速度：很快。",预售V98Pro Box冰淇淋轴Pro 海盐
3,手感很好很顺滑 耐用度:很耐用非常好 舒适度:键盘润滑很舒服，很好用很顺滑 操作难度:键程短，反馈快触发快，打字声音小。打字不累 外观颜值:海盐配色，小清新，非常好看。rgb灯光好看 响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手,预售V98Pro Box冰淇淋轴Pro 海盐
4,"舒适度：冰淇淋轴，键程短，反馈强，大键表现优秀，很舒适。

操作难度：模式切换很便捷，驱动软件简洁明了

外观颜值：海盐冰淇淋配色清爽不油腻，小清新。颜值很高

等了半个月的键盘，配置很香，物超所值。",预售V98Pro Box冰淇淋轴Pro 海盐
5,"手感很棒，打字特别舒服，游戏也很灵敏。热插拔换轴简单，键帽无毛刺，灯效可以
舒适度：舒适
操作难度：简单
外观颜值：好看
响应速度：快速",预售V98Pro Box冰淇淋轴Pro 海盐
6,键盘颜值很高的，整体用料很足，做工很不错，目前没找到键帽有毛刺。冰淇淋轴用起来特别闷，特别舒服，声音挺小，在寝室很适合，对于我不打游戏，只打代码很适合。视频背景音是室友很吵的青轴，请忽略声音。总之还是很满意的，希望游戏动力越来越好。,预售V98Pro Box冰淇淋轴Pro 黑加仑
7,"耐用度：键盘续航很好。
舒适度：键盘非常顺滑，打字非常舒服。
操作难度：操作简单，上手即用。
外观颜值：黑加仑真的非常好看，颜值满分。
响应速度：响应速度很快。",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"外观颜值：配色很好看
舒适度：手感很舒服打字不累，声音不吵，适合办公室
响应速度：挺好，没有延迟的感觉
操作难度：上手即用",预售V98Pro Box冰淇淋轴Pro 黑加仑
9,键盘性价比牛掰，冰淇淋相当顺滑，键帽做工很好，三模链接速度完美，简直牛批  性价比拉满 不愧是卷王，粉了粉了！,预售V98Pro Box冰淇淋轴Pro 黑加仑
10,"舒适度：box冰淇淋轴 丝滑 声音小
外观颜值：好好好好好好好好好好好好好
响应速度：很快 线性轴
耐用度：可以用很久
操作难度：插上就用",预售V98Pro Box冰淇淋轴Pro 海盐
1,"外观颜值：外观拿到手比图片好看的很多
舒适度：box冰淇淋手感不错 gs结构杂音几乎没有
大键调教量产第一梯队了 没有什么短板
价格实在太香了 年度性价比之王",预售V98Pro Box冰淇淋轴Pro 海盐
2,"这键盘颜值真的高，黑绿配色一眼就看上了，手感很舒服，凯华冰淇淋轴打字声音听起来也很舒服 ！
非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞?",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
3,"舒适度：打字舒服，打字音很nice
操作难度：容易上手，没啥难度

外观颜值：也挺好看的，两个配色都买了，还是黑加仑好看?
响应速度：不错，没啥延迟",预售V98Pro Box冰淇淋轴Pro 海盐
4,还可以吧，就预售慢点,预定V98Pro Box冰淇淋轴Pro 海盐
5,"很喜欢海盐配色，预售等了大概十来天，时间也能接受
耐用度：box冰淇淋轴应该寿命很久
舒适度：手感超级好！很顺滑，驱动可以调usb反馈
外观颜值：满分！海盐配色淡淡的很配一些蓝粉色鼠标垫
响应速度：几乎没有延迟",预售V98Pro Box冰淇淋轴Pro 海盐
6,"舒适度：按键很舒服
操作难度：简单
外观颜值：实物比图片和视频要好看得多，颜色清新超级喜欢。
响应速度：反应很快
第一把机械键盘收到货很满意，用力按声音也不大办公室用很合适。",预售V98Pro Box冰淇淋轴Pro 海盐
7,"等了17天，终于到货了
替换我旧的RK61完全没问题，手感很好，完全不是一个档次的
自带的线质量很好，替补空格键很好看
三个富余的轴安全感满满，还有贴纸，真的好看哇
数字键有一个键帽有缺口，售后也答应给补发了，这一点还是很不错的
期待航插线还有布丁键帽",预售V98Pro 蒸汽波轴Pro 海盐
8,外观颜值：买了两把都可以，MDA高度的键 帽兼顾了颜值与实用性，PBT键帽品质不错，长时间使 用不会打油，键帽底部边缘有微小瑕疵，不影响使用 耐用度：8000毫安锂电池，无线连接下不开灯的续航大 概能有两个月，凯华的热插拔轴座，使用寿命应该很长 舒适度：键盘拿在手里分量十足，内部填充的很满，por 棉，轴下垫，底棉都安排上了，空腔音抑制效果不错 响应速度：2.4G 蓝牙连接响应很快，蓝牙延迟很低，不 打游戏的话完全够用，轴体我选的是蒸汽波OG，据说 是风信子的同款模具，出厂是未润的状态，到手拆下来 润了下，跟风信子没什么区别，声音很hifi 操作难度：这次游戏动力VGN98系列诚意满满，性价比 拉满，蒸汽波OG首发299，98配列gasket 三模 热插拔 大容量电池 堆料扎实 做工也不错，首发抢购还送航插 线和布丁键帽。目前到手使用几天来看完全超出预期， 唯一缺点是预售火爆，下单晚的同学可能要等几天了， 总之游戏动力v98系列还是很值得入手的,预售V98Pro Box冰淇淋轴Pro 海盐
9,讲真刚刚到我就很兴奋去拿了，不错，打字声音很清脆。打字：特别好用，耐用度:非常好 舒适度：键盘润滑很舒服，很好用 操作难度:键程短，反馈快，打字声音小。人体工学设计，打字不累 rgb灯光很好看响应速度：反应很快，2.4g与有线反应速度差不多，用起来很顺手 真的太兴奋了！！！,预售V98Pro 蒸汽波轴Pro 海盐
10,海盐冰淇淋奶呼呼的，非常好看。轴题选择的冰激凌轴，声音好听而且不吵。rgd灯效很多，可以自定义。gas结构很软，用2.4G链接，没有感到延迟。送的空格也特别可爱,预售V98Pro Box冰淇淋轴Pro 海盐
1,"耐用度:很耐用，键盘看起来很舒服

舒适度:box冰淇淋之前用很久了，这次用了新的感觉挺好的

操作难度:感觉声音还行，听说pom轴越用越顺滑。先用着试试
外观颜值:满分，海盐冰淇淋是真的好看",预售V98Pro Box冰淇淋轴Pro 海盐
2,已经收到了，包装完好无损，物流也很快，使用方便简单，很满意，整体评价非常好外观体验很漂亮无线连接速度很快按压触感手感很好，这个键盘是第一次接触到，听说是性价比之王三模RGB+全键轴座热插拔+Gasket结构+PC定+凯华BOX冰淇淋PRO轴体，当然手感也不错，比我之前用的G610好很多，蛮喜欢！,预售V98Pro Box冰淇淋轴Pro 海盐
3,VAN 游戏动力作为新晋键盘厂家，品控质量，都还不错，键帽的颜色很好看，手感也不错，除了发货速度太慢以外，键盘??很不错，符合预期！,预售V98Pro Box冰淇淋轴Pro 海盐
4,"舒适度：手感一级棒 大键没问题 声音好听
外观颜值：颜值顶配 灯光颜色好看
操作难度：操作简单 可以直接上手  自己调节灯光
响应速度：无线和蓝牙基本没有延迟",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,"舒适度：冰淇淋轴真的很舒服，适合办公环境使用。
外观颜值：非常nice，海盐配色深得我心。
响应速度：接收器模式下连接很快。

收到货试用了一下，体验非常不错。但是键盘本体很重，女同事反应有点坠手，可能算是一个小小的缺憾。",预售V98Pro Box冰淇淋轴Pro 海盐
6,键盘的声音很舒服，按键顺滑度很牛，第一次用线性轴，确实体验不一样，灯效也是我喜欢的比较内敛的，有，但是不鲜艳的那种，我很喜欢。,V98Pro Box冰淇淋轴Pro 黑加仑（预售）
7,"终于等到了，迫不及待，手感很棒，性价比高
耐用度：好
舒适度：非常好
操作难度：简单
外观颜值：漂亮
响应速度：快",预售V98Pro Box冰淇淋轴Pro 黑加仑
8,非常不错的键盘，冰淇淋的手感很棒，黑加仑配色也很符合我的审美体验，真的是一次非常棒的购物体验了,预售V98Pro Box冰淇淋轴Pro 黑加仑
9,"耐用度：很好 附带了防尘罩 还送了增补键帽
舒适度：键帽高度合适 打字不累
外观颜值：海盐配色加上rgb灯光非常好看
响应速度：2.4g响应速度不错 最高可选1000hz回报率",预售V98Pro Box冰淇淋轴Pro 海盐
10,萌新入手的第一款机械键盘，因为冰淇淋轴的声音入坑，没想到手感也是特别顺滑，对我这种联盟党特别友好，送的空格装上以后特别好看，而且我这个的品控特别好，没有挑出来任何毛病，最最重要的是，在群里看各位老哥急的要死，我预计的15号能发货，结果12号就发了，15号直接到手，意料之外的惊喜特别棒。,预售V98Pro Box冰淇淋轴Pro 海盐
1,"性价比很高的键盘，只是预售需要耐心多等一会儿?
舒适度：冰欺凌轴打字很舒服
外观颜值：比较符合我的审美，很好看
响应速度：2.4G反馈很快，电池容量也大，很不错。",预售V98Pro Box冰淇淋轴Pro 海盐
2,"耐用度：键帽和轴的耐用没得说
舒适度：球帽手感很好
操作难度：没有什么操作难度 有说明书
外观颜值：奶奶的很好看
响应速度：打cs急停成功率都高了
11月1号 19:42买的 12号下午揽收 13号下午就到了
快递很快",预售V98Pro Box冰淇淋轴Pro 海盐
3,"耐用度：未知
舒适度：很不错手感很好
操作难度：一般
外观颜值：颜值很高，颜色鲜明
响应速度：很快
非常喜欢这个键盘，声音不错，光效不错，第一次买到真么好的感觉很棒。",预售V98Pro Box冰淇淋轴Pro 海盐
4,键盘收到了，我是2号预售海盐冰淇淋。键盘包装的很结实，盒子基本没有啥损坏。键盘质感不错，冰激凌轴真的是很nice，我觉得这个键帽也可以，比较喜欢，是喜欢的键盘，希望能用很长时间吧。,预售V98Pro Box冰淇淋轴Pro 海盐
5,键盘手感非常可以，比我原来的茶轴顺畅多了，外观清爽，大小合适，灯光亮度还可以，延迟基本上感觉不出来，这售价无敌了。,预售V98Pro 蒸汽波轴Pro 黑加仑
6,"第一次买客制化键盘，真的很满意，用了三天来评价，已经爱上打字了??
舒适度：非常舒适
外观颜值：黑加仑真的很好看
响应速度：三模，很快",预售V98Pro Box冰淇淋轴Pro 黑加仑
7,"键盘用起来很顺手，丝滑，手感很好，爆赞??
超好看的一款机械键盘，这个颜色真的让我眼前一亮，而且变化多端，非常喜欢。敲击键盘的质感也非常好。",预售V98Pro Box冰淇淋轴Pro 海盐
8,"舒适度：很好
操作难度：没难度 要是驱动功能再完善一点就好了
外观颜值：好看 不错
响应速度：第一次用冰激凌 还是满惊喜的",预售V98Pro Box冰淇淋轴Pro努巴尼源限定
9,"舒适度：手感很好，没有杂音
操作难度：操作舒适，大键很稳
外观颜值：黑加仑键帽很nice
响应速度：蓝牙跟2.4G响应速度也很快",预售V98Pro Box冰淇淋轴Pro 黑加仑
10,"真的牛，无敌的性价比，按键声音非常润手感无敌，
外观颜值：外观非常耐看，尤其是送的键帽真的漂亮
响应速度：很快蓝牙无线我都试了没有延迟
舒适度：键帽材质好滑，很润",预售V98Pro Box冰淇淋轴Pro 海盐
1,"舒适度：冰淇淋pro轴手感很顺滑，很顺，大键手感不错，卖家出厂润过

外观颜值：海盐配色颜值在线

响应速度：1000Hz回报率

总结一下，没有白等半个月！",预售V98Pro Box冰淇淋轴Pro 海盐
